longitude, latitude,name
-98.47786,29.57645,Pete's Brewing
-98.39695,29.52955,Ranger Creek Brewery & Distillery
-98.48099,29.44444,Southerleigh Fine Food & Brewery
-98.48937,29.56446,Weathered Souls Brewing
-97.94675,29.78737,Altmeyer & Lewis Brewing
-97.94018,29.88123,Aquabrew
-97.93958,29.87983,Darkside Fermentation
-98.07167,29.93089,Middleton Brewing
-97.90279,29.68902,BS Brewing
-97.89284,29.56636,Seguin Brewing
-96.21049,32.3216,Cedar Creek Brewery
-96.60695,33.61795,903 Brewers
-97.16734,29.43309,Spoetzl Brewery
-97.17357,32.94456,Treestrike Brewing
-97.16822,26.10515,Padre Island Brewing
-98.15641,30.47547,Pedernales Brewing
-98.04334,30.379218,Solid Rock Brewing
-95.616085,30.01569,Van Der Bonerbosch Brewing Co
-97.409958,30.56894,Texas Beer Co
-94.044122,33.42104,Pecan Point Brewing
-95.603091,30.01233,Bearded Fox Brewing
-95.615792,30.09638,Fire Ant Brewing
-95.301016,32.34874,ETX Brewing
-95.31616,32.34876,True Vine Brewing
-97.000801,28.79913,Chikilla Craft Beer
-97.131071,31.52512,Bare Arms Brewing
-97.12397,31.540596,Dancing Bear Pub
-97.180459,31.52435,Scars & Stripes Brewing
-95.119502,29.52691,Saloon Door Brewing
-97.82682,30.29625,Strange Land Brewery
-98.498454,33.90684,Sidecar Brewing
-98.091789,29.94134,Wimberley Brewing Co
-98.093036,29.94024,Middleton Brewing
-102.02262,33.49489,Wicked Beaver Brewing
-96.58546,33.00462,Good Neighbor Brews
-111.83699,40.47723,Ravage Brewing
-111.4135,40.50829,Park City Brewing
-110.84256,39.62507,Pinnacle Brewing
-111.97898,41.08344,Roosters Brewery
-111.94827,41.0817,Six Degrees Brewing
-111.88809,40.62081,Bohemian Brewery & Grill
-111.86631,40.62212,Hoppers Seafood & Grill
-109.55078,38.57241,Eddie McStiff's Brewpub
-109.5482,38.56183,Moab Brewery
-109.55308,38.57017,Telluride Beer
-111.97463,41.22072,Roosters 25th Street Brewing
-111.54484,40.69303,Mine Shaft Brewing
-111.50291,40.661,Shades of Pale Brewery
-111.49451,40.6418,Wasatch Brewpub
-111.98755,41.18455,Ruby River Steakhouse and Brewery
-111.87824,40.77817,Avenues Proper and Publick House
-111.87678,40.75614,Desert Edge Brewery
-111.88768,40.75116,Epic Brewing
-111.87737,40.77143,Jack Mormon Brewing Co
-111.89602,40.76372,Marmot Mesa Brewery & Alehouse
-111.89054,40.75056,Proper Brewing Co
-111.89679,40.76366,Red Rock Brewing
-111.89489,40.76281,Salt Lake Brewing - Squatters
-111.89541,40.72382,Shades of Pale Brewing Co
-111.91876,40.74494,Uinta Brewing
-111.89964,40.73198,Utah Brewers Cooperative
-111.90456,40.55978,Ganter Brewery
-111.93872,40.56232,Highland Boy Brewing
-111.6283,40.10604,Black Calf Brewery
-113.01573,37.16385,Zion Canyon Brewing Co
-112.29538,40.56392,Bonneville Brewery
-109.51904,40.45505,Vernal Brewing
-72.50155,44.19698,Stonecutters Brewhouse
-72.55961,42.85349,Hermit Thrush Brewery
-72.55654,42.85159,Whetstone Station Restaurant & Brewery
-73.19705,42.87836,Madison Brewing Company Pub & Restaurant
-73.2012,42.8845,Northshire Brewery Inc
-72.12828,43.99264,The Perfect Pear Cafe
-72.55961,42.85349,Hermit Thrush Brewery
-72.56103,42.85136,McNeill's Brewery
-72.55654,42.85159,Whetstone Station Restaurant & Brewery
-72.65891,43.58866,Long Trail Brewing
-73.07858,44.13317,Bobcat Cafe & Brewery
-73.21404,44.47679,American Flatbread - Burlington Hearth
-73.21998,44.47909,Foam Brewers
-73.21481,44.45796,House of Fermentology
-73.21444,44.4592,Queen City Brewery
-73.24442,44.5063,Simple Roots Brewing
-73.22154,44.45578,Switchback Brewing
-73.2189,44.47351,The Traveler Beer Co
-73.21153,44.47706,Three Needs Brewery and Taproom
-73.21574,44.47704,Vermont Pub and Brewery
-72.72095,43.98138,Bent Hill Brewery
-73.07858,44.13317,Bobcat Cafe & Brewery
-73.07926,44.13663,Hogback Mountain Brewery
-72.25709,44.38188,Grateful Hands Brewing
-73.08453,44.48366,1st Republic Brewing
-72.26958,44.60852,Hill Farmstead Brewery
-73.109,44.33538,Frost Beer Works
-71.99865,44.52594,Covered Bridge Craft Brewery
-72.0014,44.5203,Trout River Brewing
-73.1488,43.99998,Drop In Brewing
-73.1719,44.03487,Green Mountain Cidery (Woodchuck Cider)
-73.17101,44.03053,Otter Creek Brewing & Wolaver's Organic Ales
-73.16616,44.03577,Wyder's Cider
-72.60344,44.56926,Lost Nation Brewing
-72.60879,44.55801,Rock Art Brewery
-72.28097,44.93161,Kingdom Brewing
-76.47657,37.08392,Tradition Brewing
-72.30859,43.71513,Jasper Murdock's Ale House
-73.00152,44.39889,Stone Corral Brewery
-72.97756,43.6067,Hop'n Moose Brewing
-73.08521,44.82018,14th Star Brewing
-72.01346,44.46098,Saint J Brewery
-72.50495,43.139,Pleasant Valley Brewing
-73.23267,44.3662,Fiddlehead Brewing Co
-73.15658,44.48354,Infinity Brewing
-73.21315,44.42841,Magic Hat Brewing
-72.52148,43.81916,Freight House Brewing
-72.48672,43.30156,Trout River Brewing
-72.71398,44.47382,Idletyme Brewing Co
-72.71664,44.47626,The Alchemist Cannery
-72.74464,44.46557,Trapp Hill Brewery
-72.51008,43.96532,Brocklebank Craft Brewing
-72.83886,44.18407,Canteen Brewing
-72.84313,44.18077,Cousins Brewing
-72.89188,44.10624,Lawson's Finest Liquids(Sugarhouse Brewery)
-72.74382,44.35047,Alchemist Cannery
-72.75603,44.33718,Prohibition Pig
-72.75667,44.33763,The Reservoir Restaurant & Tap Room
-72.31854,43.64538,River Roost Brewery
-73.12601,44.44783,Burlington Beer Co
-73.12662,44.44556,Goodwater Brewery
-72.40347,43.51403,Harpoon Brewery - Windsor
-73.19202,44.49016,Four Quarters Brewing
-72.50386,43.63263,Beanery Brewing
-81.96548,36.71239,Wolf Hills Brewing
-78.82221,38.019,Blue Mountain Brewery & Hops Farm
-77.61938,38.98484,Quattro Goomba Brewery
-77.06369,38.83625,Black Couch Brewery
-77.13214,38.80416,Cabinet Artisanal Brewhouse
-77.0518,38.83729,Hops Grillhouse & Brewery
-77.05884,38.82639,"North Lock, LLC"
-77.07903,38.78659,Nostrum Brewing
-77.10137,38.808,Port City Brewing
-77.10131,38.82322,Virginia Beverage Company National
-77.06257,38.8395,Virginia Native
-79.06352,37.564995,Loose Shoe Brewing
-78.9423,37.710392,Blue Mountain Barrel House and Organic Brewery
-77.08663,38.84175,Capitol City Brewing #4
-77.08748,38.86215,Lost Dog Cafe
-77.08972,38.84365,New District Brewing
-77.07217,38.89488,Rock Bottom Restaurant & Brewery
-77.45923,39.02498,Old Dominion Brewing
-77.45531,39.0239,Old Ox Brewing
-77.47483,39.01408,Lost Rhino Brewing
-77.44683,37.70855,Center of the Universe Brewing Co
-78.28167,38.17097,Beer Hound Brewery
-79.52236,37.33378,Bedford Alehouse
-78.23749,39.6041,Berkeley Springs Brewing Co
-80.42882,37.2315,Blacksburg Brewing
-80.40086,37.21556,Bull & Bones Brewhaus & Grill
-80.4642,37.2344,Rising Silo Brewery
-77.83191,39.09961,Dirt Farm Brewing
-82.18431,36.69631,Bristol Brewery
-82.18257,36.59774,Studio Brew
-77.66673,38.81837,The Farm Brewery at Broad Run
-80.04987,36.99803,Callaway Brewing
-80.06705,37.11286,Chaos Mountain Brewery
-77.44489,38.83006,Jurnee Brews
-77.43951,38.82893,Sweetwater Tavern
-77.43657,38.87361,Honor Brewing
-77.43761,38.89231,Mustang Sally Brewing
-77.52196,38.92552,Vintage 51
-78.48991,38.03159,C'-ville-ian Brewing
-78.47848,38.02793,Champion Brewing Co
-78.46891,38.09074,Kegler's of Charlottesville
-78.48213,38.02932,South Street Brewery
-78.49114,38.03767,Three Notch'd Brewing Co
-78.49381,38.03484,Treehaus Brewing
-76.22849,36.67872,Big Ugly Brewing
-75.36359,37.93053,Black Narrows Brewing
-78.56611,36.61869,Buggs Island Brewing
-78.94228,37.71041,Blue Mountain Brewing
-76.96327,38.25193,Colonial Beach Brewing
-78.71388,38.04838,Pro Re Nata Brewery
-78.68717,38.06947,Starr Hill Brewing
-77.99415,38.47214,Beer Hound Brewery
-77.99504,38.47163,Far Gohn Brewing
-81.80246,36.63968,Damascus Brewery
-79.42126,36.58598,2 Witches Winery & Brewing
-78.65271,38.84164,Swover Creek Farms & Brewery
-78.68146,38.3586,Coors Brewing
-80.55078,37.14938,River Company Restaurant & Brewery
-77.17711,38.88614,Mad Fox Brewing
-77.22842,38.86665,Sweetwater Tavern
-78.10067,38.76608,Griffin Tavern
-79.28792,37.36193,Apocalypse Ale Works
-76.31129,37.00609,Oozlefinch Craft Brewery
-77.51421,38.36228,6 Bears & a Goat Brewing
-77.44055,38.38452,Adventure Brewing
-77.53283,38.28921,Battlefield Brewing Company
-77.44749,38.27945,Blue & Gray Brewing
-77.43661,38.26074,Maltese Brewing
-77.46318,38.30732,Red Dragon Brewery
-77.45854,38.30281,Spencer Devon Brewing
-80.2192,36.90763,Shooting Creek Farm Brewery
-77.59722,38.79045,Tin Cannon Brewing
-80.89407,36.68142,Creek Bottom Brewing
-82.58099,36.63788,Busted Still Brewery
-81.77123,36.79122,Old Glade Brewery
-77.66978,37.61005,Kindred Spirit Brewing
-78.00911,37.7433,Lickinghole Creek Craft Brewery
-76.34135,37.0251,Bull Island Brewing
-76.39518,37.10024,Saint George Brewing
-79.71843,37.11892,Sunken City Brewing Co
-78.86946,38.44984,Cally's Restaurant & Brewing
-78.86114,38.45763,Brothers Craft Brewing
-78.87126,38.44711,Pale Fire Brewing
-78.86548,38.44889,Three Notch'd Brewing Co
-78.87072,38.45199,Wolfe Street Brewing
-77.37498,38.95637,Aslin Beer Co
-77.39119,38.9266,Crooked Nose Brewing
-76.37912,37.71133,Northern Neck Brewing
-77.31683,38.68436,Water's End Brewery
-77.55219,39.10866,Bald Guy Brewery
-77.55159,39.23202,Barnhouse Brewery
-77.56494,39.11505,Black Hoof Brewing
-77.56494,39.11276,Black Walnut Brewery
-77.56258,39.11277,Crooked Run Brewing
-77.49478,39.11018,Holy Brew Brewing Co
-77.55888,39.11234,Loudoun Brewing
-77.5625,39.11259,MacDowell Brew Kitchen
-77.5625,39.11259,Mud Hound Brewing
-77.5374,39.22208,Vanish
-77.56404,39.11482,Victory at Courthouse Square
-77.55139,39.11213,Vintage 50
-79.4434,37.78287,Blue Lab Brewing
-79.40327,37.81661,Devils Backbone Outpost Brewery
-77.18457,38.73916,Fair Winds Brewing
-77.19601,38.72745,Forge Brew Works
-77.63599,39.27163,Mad Horse Brewpub
-78.82684,37.8294,Wood Ridge Farm Brewery
-77.55159,39.23202,Barnhouse Brewery
-78.45805,38.66474,Hawksbill Brewing
-79.13743,37.41242,Jefferson Street Brewing
-78.27813,38.38054,Bald Top Brewing
-77.48982,38.75352,BadWolf Brewing Co
-77.48873,38.75232,Heritage Brewing Co
-77.99027,39.43387,Vandalia Brewery
-77.14367,38.94304,Gordon Biersch Brewing
-77.17662,38.93637,Twinpanzee Brewing
-77.2282,38.86767,Sweetwater Tavern
-77.73488,38.9683,Middleburg Brewery
-78.22103,38.9956,Backroom Brewery
-77.73944,38.65331,Powers Farm & Brewery
-77.61793,37.50591,Extra Billy's Steak & B-B-Q
-77.6252,37.45581,Steam Bell Beer Works
-76.83396,38.09318,Montross Brewery
-78.87956,37.88746,Wild Wolf Brewing
-76.47811,37.0843,Tradition Brewing
-76.30539,36.87617,Bold Mariner Brewing
-76.28619,36.8702,O'Connor Brewing
-76.28311,36.87033,Rip Rap Brewing
-76.30935,36.86641,Smartmouth Brewing Co
-77.40692,37.23092,AMMO Brewing
-77.40151,37.23331,Trapezium Brewing
-76.30414,36.83527,Alt Platz Brewing
-77.72019,39.1439,Adroit Theory Brewing Co
-77.70381,39.13774,Belly Love Brewing
-77.71296,39.14348,Corcoran Brewing
-77.7155,39.136741,Dragon Hops Brewing
-77.72646,39.18393,Old 690 Brewing
-80.55078,37.14937,The River Company Restaurant and Brewery
-77.35633,38.95943,Knight's Head Brewing
-77.34122,38.96842,Lake Anne Brew House
-77.47196,37.56815,Ardent Craft Ales
-77.46055,37.54722,Canon & Draw Brewing
-77.4593,37.56394,Castleburg Brewery
-77.47084,37.6152,Final Gravity Brewing
-77.48597,37.55477,Garden Grove Brewing Co
-77.45747,37.56468,Hardywood Park Craft Brewery
-77.4251,37.53108,Haxall Brewing
-77.61317,37.51141,Hops Grillhouse & Brewery
-77.46839,37.5689,Isley Brewing Co
-77.44284,37.52621,Legend Brewing
-77.65903,37.66797,Old School Brewing
-77.43456,37.53583,Richbrau Brewery
-77.44056,37.5394,Rock Creek Brewing
-77.41073,37.5203,Stone Brewing World Bistro & Gardens
-77.48317,37.58645,Strangeways Brewing
-77.50717,37.59324,The Answer Brewpub
-77.4455,37.54159,Triple Crossing Brewing
-77.47521,37.56841,Veil Brewing
-79.95758,37.25383,Big Daddy's Brewing Co
-79.944,37.27271,Big Lick Brewing
-79.93935,37.27059,Deschutes Brewery
-79.96303,37.24391,Roanoke Railhouse Brewery
-79.95023,37.2751,Soaring Ridge Craft Brewers
-77.66534,37.69837,Midnight Brewery
-78.91707,37.87126,Devils Backbone Brewing
-77.51519,38.01806,Rusty Beaver Brewery
-80.03348,37.3092,Parkway Brewing Co
-78.49591,37.80047,James River Brewing
-76.63029,36.9825,Wharf Hill Brewing
-78.22688,38.65776,Hopkins Ordinary Ale Works
-78.63544,38.43047,Pen Druid Brewing
-77.71886,38.32449,1781 Brewing
-77.40059,38.47172,Wild Run Brewing
-78.50276,38.57535,Beaver Run Brewery
-79.07834,38.16168,Queen City Brewing (BOP)
-79.07434,38.14721,Redbeard Brewing
-79.07313,38.1475,Shenandoah Valley Brewing
-77.41406,39.03851,Adroit Theory Brewing Co
-77.41701,38.99221,Beltway Brewing Co
-77.5032,38.96017,Ocelot Brewing
-77.4099,39.03226,Sweetwater Tavern
-76.8057,37.38697,Brass Cannon Brewing Co
-79.9003,37.40925,Flying Mouse Brewing Co
-77.27058,38.90773,Caboose Brewing
-79.89778,37.2806,Twin Creeks Brewing
-75.98105,36.83755,Back Bay Brewing Co
-76.05895,36.78696,Beach Brewing
-76.13194,36.91351,Commonwealth Brewing
-76.07082,36.91101,Deadline Brewing Project
-76.23006,36.8561,Gordon Biersch Brewery
-76.32254,36.76136,Green Flash Brewing
-75.98065,36.8589,Home Republic Brewing
-76.07812,36.90983,Pleasure House Brewing
-76.03894,36.86875,Two Fathers Beer Co
-76.02765,36.84916,Wasserhund Brewing
-76.05523,36.7862,Young Veterans Brewing
-76.05983,36.78822,Reaver Beach Brewing
-77.67563,38.74482,Old Bust Head Brewing
-77.79576,38.71198,Wort Hog Brewing
-77.6519,39.21286,Corcoran Brewing
-78.87363,38.06281,Basic City Beer Co
-78.90664,38.15948,taStable Craft Brewing
-78.93878,38.08686,Seven Arrows Brewing
-76.70972,37.27563,Anheuser-Busch
-76.65813,37.29464,"Kilt Brewing, LLC"
-76.68129,37.27215,Virginia Beer Co
-76.73406,37.3206,Williamsburg AleWerks
-78.16304,39.19538,Escutcheon Brewing
-78.16296,39.18586,Picadilly Brewpub & Restaurant
-78.16114,39.19164,Virginia Brewing
-78.16743,39.18471,Winchester Brewing
-78.89245,37.91064,Wild Wolf Brewing
-77.286769,38.62721,Brew Republic Bierwerks
-77.308848,38.65087,Growling Bear Brewing
-77.296793,38.63581,Ornery Beer Co
-78.504936,38.88171,Woodstock Brew House
-123.78359,46.96612,Historic Liberty Saloon
-117.59016,47.64028,Golden Hills Brewing (Orlison Brewing)
-122.61256,48.51973,Anacortes Brewhouse
-122.57067,48.46178,Bastion Brewing
-122.64992,48.45429,Wildhearts Winery & Brew
-122.18548,48.21487,Angel's Tap House Brewery
-122.20677,48.17361,Skookum Brewery
-122.12682,48.197257,Whiskey Ridge Brewing
-122.17323,47.319511,Anne Uther Brewing Co
-122.19634,47.34399,Madera Verde Brewing
-122.52536,47.64832,Bainbridge Island Brewing Co
-122.5295,45.7754,Laurelwood Public House & Brewery
-122.16702,47.6266,Bellevue Brewing
-122.17981,47.63031,Geaux Brewing
-122.17742,47.55211,Resonate Brewery & Pizzeria
-122.19891,47.61514,Rock Bottom Restaurant & Brewery
-122.47448,48.74839,Aslan Brewing
-122.47915,48.74852,Boundary Bay Brewery & Bistro
-122.48434,48.75313,Chuckanut Brewery & Kitchen
-122.48207,48.74731,Gruff Brewing
-122.46466,48.76019,Kulshan Brewing
-122.50392,48.71875,Stones Throw Brewery
-122.47363,48.75418,Wander Brewing
-119.49333,46.31112,Two Sisters Brewing
-122.00403,47.32915,Foothills Brewing & Beverage Co
-122.19129,47.7685,Beardslee Alehouse & Wildwood Spirits
-122.21006,47.83321,Decibel Brewing Company
-122.16087,47.79447,Foggy Noggin Brewery
-122.16213,47.81758,Watts Brewing
-122.65348,47.57074,Bad Bulldogs Brewery
-122.61358,47.5705,Der Blokken Brewery
-122.62589,47.56596,Dog Days Brewing
-122.62576,47.56633,LoveCraft Brewing
-122.67812,47.56157,Silver City Brewery and Taproom
-122.27997,47.80222,Brier Brewing
-122.05332,47.15903,Elk Head Brewing
-122.33727,47.46689,Elliott Bay Brewhouse & Pub
-122.40564,45.58564,Grains of Wrath
-122.40396,45.58566,Mill City Brew Werks
-122.41895,45.59965,Shooter Brew Co
-121.82061,45.72524,Acadian Farms & Brewery
-121.82047,45.72941,Backwoods Brewing Co
-120.46745,47.52096,Cashmere Brewing
-120.47049,47.52437,Milepost 111 Brewpub
-123.38719,46.20538,River Mile 38 Brewing
-123.00153,46.7351,Dick's Brewing
-122.95046,46.7245,Grit City Brewing
-122.95418,46.71647,Olympic Club (McMenamin)
-124.25307,48.25896,Slip Point Brewing
-117.0495,46.42482,Riverport Brewing Company
-117.90953,48.54548,Lost Falls Brewery
-121.759,48.53776,Birdsview Brewing
-122.11693,47.37731,Soos Creek Brewing
-121.60183,48.2493,Whiskey Ridge Brewing
-117.97975,46.3201,Fire and Irons Brew Pub
-122.15964,48.84972,North Fork Brewers
-121.95558,47.76272,Duvall Springs Brewing Co
-120.29313,47.41568,Crazy Dick's Brewing
-122.91489,48.70256,Island Hoppin' Brewery
-122.38685,47.80878,American Brewing
-122.37754,47.81042,Gallaghers' Where U Brew (BOP)
-122.37676,47.80969,Salish Sea Brewing Co
-120.56488,47.0006,Iron Horse Brewery
-121.98291,47.20993,Cole Street Brewery
-122.21461,47.98088,At Large Brewing
-122.19436,47.94994,Beta Brewing
-122.22171,47.9081,Burris Brewing Company
-122.21987,47.91132,Crucible Brewing
-122.22301,47.90741,Lazy Boy Brewing
-122.21377,47.99754,Scuttlebutt Brewing
-122.22985,47.95475,Vital Brewing
-117.1723,47.38557,Zythum Brewing Co
-122.59131,48.84671,Whatcom Brewing
-123.01456,48.53486,Front Street Ale House
-122.58227,47.31057,7 Seas Brewing Company
-122.58774,47.3209,Wet Coast Brewing
-120.82495,45.8228,Dwinnell Country Ales
-122.21739,47.00826,MT Head Brewing Co.
-122.03709,47.53016,Issaquah Brewhouse (Rogue Ales)
-122.83377,46.05948,Ashtown Brewing
-122.24245,47.75661,192 Brewing Co
-122.24245,47.75661,Nine Yards Brewery
-119.24366,46.20414,Badger Canyon Brewing
-119.11991,46.21141,Ice Harbor Brewing
-122.25209,47.4267,Airways Brewing Company
-122.23039,47.36188,Anne Uther Brewing
-122.23738,47.38028,RAM - Kent
-118.06028,48.61066,"Northern Ales, Inc."
-122.24245,47.75661,192 Brewing Company
-120.41778,46.9836,Colockum Craft Brewing
-122.50017,47.80104,Downpour Brewing
-122.57139,47.80343,Hood Canal Brewing
-122.19696,47.67173,Chainline Brewing
-122.16922,47.71034,Flycaster Brewing
-122.82585,47.01963,Kastellan Brauerei
-122.7658,47.0511,Ram Restaurant & Brewery
-122.8179,47.03652,Speedway Brewing
-122.76318,47.07595,Top Rung Brewing
-122.49589,48.39176,LaConner Brewing
-122.51553,47.16659,Ram Restaurant & Brewery
-122.10983,48.00207,5 Rights Brewing
-122.07378,47.99688,Lake Stevens Brewing Co
-122.40939,48.04013,Double Bluff Brewing
-122.40795,48.03993,Olde World Ales and Lagers
-120.65974,47.59516,Blewett Brewing
-120.66005,47.59446,Doghouse Brewery
-120.65963,47.59618,Icicle Brewing
-124.05397,46.36221,Grey Parrot Brewing
-122.93285,46.13671,Ashtown Brewing Co
-122.93224,46.13446,Five Dons Brewing
-122.96829,46.14799,Parker's Steakhouse
-122.93425,46.13741,Vintage Bistro and Brewing
-122.30104,47.81018,Ellersick Brewing Company
-121.96173,47.40669,Lumberjack Brewing
-122.13616,48.03725,5 Rights Brewing Co
-122.12751,48.05144,Back Yard Brewing Co
-122.14081,48.03571,Fall Creek Brewing
-122.18418,48.1282,Whitewall Brewing
-117.2656,47.83039,238 Brewing
-117.26597,47.80225,Big Barn Brewery
-122.21194,47.87676,McMenamins Mill Creek
-121.95915,47.8673,Circle 7 Brew Works
-122.00618,47.86415,Dreadnought Brewing
-121.84425,47.85526,Headknocker Brewery
-121.97075,47.856,Adam's Northwest Bistro and Brewery
-121.95915,47.8673,Circle 7 Brew Works
-123.62005,46.9765,Mount Olympus Brewing
-119.27001,47.16808,St. Brigid's Brewery
-122.3423,48.44277,Farmstrong Brewing
-122.37024,48.43175,North Sound Brewery
-122.33564,48.41927,Skagit River Brewing
-120.44869,46.58523,Trellis Brewing
-122.30498,47.94863,Diamond Knot Brewery & Alehouse
-122.2957,47.89548,Diamond Knot B2
-122.30396,47.94547,Eagle Brewing
-120.73849,46.73894,Bron Yr Aur Brewing
-117.0744,47.71987,Knucklehead Brewery
-117.15885,48.1838,Top Frog Brewery
-117.78512,48.91488,Northern Ales & Grocery
-122.60838,48.30746,Flyers Restaurant and Brewery
-118.68898,47.33574,Rocky Coulee Brewing
-122.89659,47.04431,Fish Tale Brewpub
-122.93413,47.02576,Hoh River Brewery
-122.89856,47.04315,Three Magnets Brewing
-122.92248,47.05549,Triceratops Brewing
-123.00516,48.63437,Island Hoppin' Brewery
-119.43122,48.93679,Alpine Brewing
-122.24686,47.25067,Northwest Brewing
-122.66012,47.75074,Slippery Pig Brewing
-122.65718,47.74306,Sound Brewery
-122.65737,47.73991,Rainy Daze Brewing
-122.65051,47.74595,Valholl Brewing
-122.64644,47.7369,Western Red Brewing
-123.43328,48.11929,Barhop Brewing
-123.5,48.1022,Gale Warning Brewing
-123.46521,48.1065,Harbinger Brewhouse
-123.43187,48.11797,Peak's Pub
-122.62621,47.54308,Slaughter County Brewing
-122.6334,47.50719,Tommy C's Sports Bar and Grill
-122.77966,48.10715,Port Townsend Brewing
-122.77337,48.10861,Propolis Brewing
-122.75379,48.11555,Water Street Brewing & Ale House
-119.77056,46.20486,Horse Heaven Hills Brewery
-119.73084,46.21799,Whitstran Brewing
-117.16441,46.71863,Palouse Falls Brewing Company
-117.18092,46.72893,Paradise Creek Brewery
-122.2892,47.18549,Duo Brewing
-122.22278,47.20266,Powerhouse Brewery and Restaurant
-122.30703,47.11909,Puyallup River Brewing Co
-122.29232,47.15848,Ram Restaurant & Brewery
-122.29576,47.19345,The Station U-Brew
-119.94641,47.25161,Ancient Lakes Brewing
-117.87789,47.66948,Golden Hills Brewing
-112.14477,47.68587,Black Raven Brewing
-122.12163,47.6782,Bushnell Craft Brewing
-122.14044,47.68589,Hi Fi Brewery & Taproom
-122.10266,47.66398,Mac and Jack's Brewery
-122.10498,47.66355,Postdoc Brewing
-122.2057,47.48015,Four Generals Brewing
-118.73817,48.64872,Republic Brewing
-119.27821,46.27487,Atomic Ale Brewpub and Eatery
-119.29785,46.23901,Beer Falls Brewing Co
-119.274335,46.274938,Paper Street Brewing Co
-119.22319,46.23484,Rattlesnake Mountain Brewery (Kimo's)
-119.30056,46.31885,Shrub Steppe Brewing
-119.30056,46.31885,White Bluffs Brewing
-120.93836,47.19502,Roslyn Brewing
-122.05739,47.61705,Bavaria Brewing
-122.07419,47.57955,Big Block Brewing
-122.30693,47.67703,2nd Chance Brewing
-122.33098,47.66217,Bad Chemist Brewing Co
-122.36575,47.66032,Bad Jimmy's Brewery
-122.31249,47.5203,Baron Brewing
-122.37628,47.53539,Best of Hands Barrelhouse
-122.35278,47.51433,Big Al Brewing
-122.31321,47.65735,Big Time Brewing
-122.355,47.6827,Bluebird Microcreamery & Brewery
-122.30216,47.60802,Burdick Brewery
-122.32803,47.54555,Counterbalance Brewing
-122.34995,47.65134,Dad Watson's (McMenamin)
-122.38662,47.56065,Elliott Bay Brewery and Pub
-122.29484,47.72014,Elliott Bay Public House & Brewery
-122.31657,47.61413,Elysian Brewery & Public House
-122.33365,47.6687,Elysian Brewing - TangleTown
-122.32058,47.55345,Elysian Brewing
-122.33416,47.59798,Elysian Fields Brewing
-122.32073,47.57554,Emerald City Beer Company
-122.33449,47.57539,Epic Ales
-122.38384,47.65613,Figurehead Brewing
-122.38115,47.66894,Flying Bike Cooperative Brewery
-122.28421,47.55598,Flying Lion Brewing
-122.34407,47.64877,Fremont Brewing Company
-122.32572,47.55532,Georgetown Brewing
-122.33385,47.57629,Ghostfish Brewing
-122.36506,47.65777,Gilligan's Brewing Co
-122.33543,47.61219,Gordon Biersch Brewing
-122.36475,47.65896,Hale's Ales #3
-122.2932,47.72395,Hellbent Brewing
-122.37773,47.6644,Hilliard's Brewing
-122.37451,47.6308,Holy Mountain Brewing
-122.3115,47.71232,Intergalactic Brewing
-122.35528,47.68295,Lantern Brewing
-122.36912,47.66488,Lucky Envelope Brewing
-122.31799,47.55062,Machine House Brewery
-122.37655,47.66367,Maritime Pacific Brewing
-122.35936,47.62574,McMenamins (Queen Anne Hill)
-122.34261,47.62688,Mollusk Restaurant & Brewery
-122.35531,47.69118,Naked City Brewery
-122.37859,47.66496,Northwest Peaks Brewery
-122.31347,47.52163,Odin Brewing Company
-122.34099,47.60952,Old Stove Brewing
-122.32046,47.61279,Optimism Brewing Co
-122.35556,47.65223,Outlander Brewery & Pub
-122.37703,47.66391,Peddler Brewing
-122.31176,47.57848,Perihelion Brewery
-122.35259,47.51487,Pacific Rim Brewing
-122.37703,47.66391,Peddler Brewing
-122.33922,47.60798,Pike Pub and Brewery
-122.35549,47.69205,Pillager's Pub (3 Skulls Ales & Baron Brewing)
-122.36775,47.66458,Populuxe Brewing
-122.33423,47.5924,Pyramid Alehouse Brewery & Restaurant
-122.37849,47.69442,Rainy City Ales
-122.3246,47.70858,RAM Restaurant & Brewery
-122.30038,47.66133,Ram Restaurant & Brewery
-122.37417,47.66732,Reuben's Brews LLC
-122.33407,47.60905,Rock Bottom Restaurant & Brewery
-122.35771,47.70048,Rock Island Brewing
-122.37312,47.65585,Rooftop Brew Co
-122.33424,47.5686,Schooner Exact Brewing
-122.3286,47.5692,Seapine Brewing
-122.32878,47.56931,Seattle Brewing Co
-122.3278,47.61393,Six Arms (McMenamin)
-122.27737,47.55068,Spinnaker Bay Brewing
-122.29961,47.59935,Standard Brewing
-122.33215,47.62776,Stix Billiards & Brewhouse
-122.3712,47.66665,Stoup Brewing
-122.3174,47.66736,The Monkey
-122.31249,47.5203,Three Skulls Ale
-122.33201,47.52686,Tin Dog Brewing
-122.3136,47.52014,Trade Route Brewing
-122.34837,47.66433,Two Beers Brewing Co
-122.29172,47.53502,Underground Lighthouse Brewing
-122.35907,47.65446,Urban Family Brewing
-122.216,48.52356,Mad Bull Brewery
-123.16578,48.08444,Dungeness Brewing Co
-123.157,48.1029,Fathom & League Hop Yard Brewery
-123.10034,47.21171,Grove Street Brewhouse
-122.32286,47.74241,Brass Dog Brewing
-122.69008,47.65899,Hale's Ales #4
-122.69067,47.65351,Heads Up Brewing
-122.73923,47.69898,Rainy Daze Brewing
